Number Of Games,Average Reward,High Score
950,62.26315789473684,225
951,62.250262881177704,225
952,62.53151260504202,225
953,62.696747114375654,225
954,62.672955974842765,225
955,62.6282722513089,225
956,62.77196652719665,225
957,62.82131661442006,225
958,63.03757828810021,225
959,63.034410844629825,225
960,63.010416666666664,225
961,62.94484911550468,225
962,62.92099792099792,225
963,63.04257528556594,225
964,63.09128630705394,225
965,63.19170984455958,225
966,63.16770186335404,225
967,63.195449844881075,225
968,63.23347107438016,225
969,63.21981424148607,225
970,63.24742268041237,225
971,63.26467559217302,225
972,63.2201646090535,225
973,63.39157245632066,225
974,63.41889117043121,225
975,63.343589743589746,225
976,63.28893442622951,225
977,63.357215967246674,225
978,63.3640081799591,225
979,63.57507660878447,225
980,63.58163265306123,225
981,63.506625891946996,225
982,63.645621181262726,225
983,63.65208545269583,225
984,63.709349593495936,225
985,63.69543147208122,225
986,63.62068965517241,225
987,63.58662613981763,225
988,63.512145748987855,225
989,63.437815975733066,225
990,63.60606060606061,225
991,63.6226034308779,225
992,63.649193548387096,225
993,63.665659617321246,225
994,63.712273641851105,225
995,63.869346733668344,225
996,63.92570281124498,225
997,63.93179538615848,225
998,63.8877755511022,225
999,64.004004004004,225
1000,64.04,225
1001,64.12587412587412,225
1002,64.34131736526946,225
1003,64.28713858424726,225
1004,64.33266932270917,225
1005,64.33830845771145,225
1006,64.51292246520875,225
1007,64.69712015888778,225
1008,64.72222222222223,225
1009,64.69772051536174,225
1010,64.72277227722772,225
1011,64.7675568743818,225
1012,64.84189723320158,225
1013,64.8568608094768,225
1014,64.81262327416174,225
1015,64.86699507389163,225
1016,64.9015748031496,225
1017,64.86725663716814,225
1018,64.81335952848723,225
1019,64.74975466143277,225
1020,64.8529411764706,225
1021,64.81880509304604,225
1022,64.89236790606654,225
1023,65.00488758553274,225
1024,64.9609375,225
1025,64.98536585365854,225
1026,65.05847953216374,225
1027,65.01460564751704,225
1028,65.0,225
1029,65.09232264334305,225
1030,65.23300970873787,225
1031,65.23763336566441,225
1032,65.39728682170542,225
1033,65.42110358180058,225
1034,65.37717601547389,225
1035,65.44927536231884,225
1036,65.56949806949807,225
1037,65.53519768563163,225
1038,65.46242774566474,225
1039,65.47641963426372,225
1040,65.53846153846153,225
1041,65.50432276657061,225
1042,65.489443378119,225
1043,65.4170661553212,225
1044,65.48850574712644,225
1045,65.49282296650718,225
1046,65.48757170172084,225
1047,65.5396370582617,225
1048,65.5057251908397,225
1049,65.5767397521449,225
1050,65.54285714285714,225
1051,65.55661274976214,225
1052,65.56083650190114,225
1053,65.70750237416904,225
1054,65.70208728652752,225
1055,65.69668246445498,225
1056,65.82386363636364,225
1057,65.92242194891202,225
1058,66.09640831758034,225
1059,66.11898016997168,225
1060,66.14150943396227,225
1061,66.26767200754006,225
1062,66.34651600753295,225
1063,66.38758231420508,225
1064,66.55075187969925,225
1065,66.68544600938966,225
1066,66.77298311444653,225
1067,66.90721649484536,225
1068,67.03183520599251,225
1069,66.95977549111319,225
1070,67.04672897196262,225
1071,67.08683473389355,225
1072,67.07089552238806,225
1073,67.0829450139795,225
1074,67.02979515828677,225
1075,67.04186046511627,225
1076,67.13754646840148,225
1077,67.10306406685237,225
1078,67.05009276437848,225
1079,67.04355885078776,225
1080,67.06481481481481,225
1081,67.17853839037927,225
1082,67.1996303142329,225
1083,67.25761772853186,225
1084,67.20479704797047,225
1085,67.21658986175115,225
1086,67.15469613259668,225
1087,67.14811407543698,225
1088,67.1783088235294,225
1089,67.1900826446281,225
1090,67.1743119266055,225
1091,67.12190650779102,225
1092,67.2985347985348,225
1093,67.33760292772186,225
1094,67.3217550274223,225
1095,67.38812785388127,225
1096,67.42700729927007,225
1097,67.39288969917958,225
1098,67.33151183970855,225
1099,67.3157415832575,225
1100,67.31818181818181,225
1101,67.24795640326975,225
1102,67.19600725952813,225
1103,67.25294650951949,225
1104,67.2554347826087,225
1105,67.27601809954751,225
1106,67.2875226039783,225
1107,67.25383920505871,225
1108,67.2653429602888,225
1109,67.2858431018936,225
1110,67.28828828828829,225
1111,67.22772277227723,225
1112,67.20323741007195,225
1113,67.17879604672058,225
1114,67.23518850987433,225
1115,67.20179372197309,225
1116,67.1326164874552,225
1117,67.15308863025962,225
1118,67.16457960644007,225
1119,67.20285969615729,225
1120,67.15178571428571,225
1121,67.08296164139162,225
1122,67.0855614973262,225
1123,67.18610863757792,225
1124,67.17081850533808,225
1125,67.18222222222222,225
1126,67.13143872113676,225
1127,67.1606033717835,225
1128,67.16312056737588,225
1129,67.1302037201063,225
1130,67.14159292035399,225
1131,67.18832891246684,225
1132,67.17314487632508,225
1133,67.19329214474845,225
1134,67.22222222222223,225
1135,67.18942731277534,225
